ID,Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,HomeOwnership,Personal Loan
440,47.0,M,23,29.0,4,0.6,b,0,Rent,0
441,64.0,M,39,59.0,2,1.5,b,139,Rent,0
442,52.0,M,27,43.0,1,1.3,m,0,Rent,0
443,58.0,M,28,122.0,1,3.0,a,115,Home Mortage,1
444,48.0,M,24,29.0,1,1.0,b,0,Home Mortage,0
445,64.0,M,40,91.0,2,0.0,a,0,Home Mortage,0
446,58.0,M,32,65.0,3,2.2,a,0,Home Mortage,0
447,47.0,M,23,22.0,1,1.0,b,0,Home Mortage,0
448,49.0,M,23,71.0,1,1.4,a,0,Home Mortage,0
449,31.0,M,4,60.0,4,2.0,m,0,Home Mortage,0
450,61.0,M,37,60.0,3,2.0,a,0,Home Mortage,0
451,51.0,M,25,69.0,1,0.3,b,0,Home Mortage,0
452,28.0,M,-2,48.0,2,1.75,b,89,Home Mortage,0
453,39.0,F,13,21.0,3,0.2,m,0,Home Mortage,0
454,54.0,F,28,53.0,4,2.8,m,0,Home Mortage,0
455,50.0,F,24,29.0,3,0.9,a,0,Home Mortage,0
456,30.0,F,4,60.0,4,2.2,m,0,Home Mortage,0
457,64.0,F,39,42.0,3,0.5,m,116,Home Mortage,0
458,29.0,F,3,69.0,3,0.3,a,0,Home Mortage,0
459,48.0,F,24,20.0,1,1.0,b,0,Home Mortage,0
460,35.0,F,10,200.0,2,3.0,b,458,Home Mortage,0
461,60.0,F,36,141.0,2,2.1,b,0,Home Mortage,0
462,55.0,F,30,81.0,2,3.7,b,0,Home Mortage,0
463,29.0,F,4,183.0,3,8.3,a,0,Home Mortage,1
464,48.0,F,22,149.0,2,5.5,m,0,Home Owner,1
465,43.0,F,19,72.74614760746148,4,3.6,a,0,Home Owner,1
466,66.0,F,42,35.0,1,1.9,m,172,Home Owner,0
467,25.0,M,0,13.0,2,0.9,a,0,Home Owner,0
468,45.0,M,20,39.0,1,2.4,b,0,Home Owner,0
469,34.0,M,10,21.0,1,0.5,a,0,Home Owner,0
470,48.0,M,23,10.0,2,0.7,a,0,Home Owner,0
471,32.0,M,6,84.0,4,1.8,m,0,Home Owner,0
472,50.0,M,24,30.0,4,0.1,b,161,Home Owner,0
473,43.0,M,19,31.0,4,0.3,b,156,Home Owner,0
474,64.0,M,39,182.0,1,1.2,m,547,Home Owner,1
475,60.0,O,34,114.0,2,6.9,b,0,Home Owner,0
476,43.0,F,19,152.0,3,6.1,m,0,Home Owner,1
477,60.0,F,34,53.0,1,0.8,m,0,Home Owner,0
478,64.0,F,39,24.0,4,0.4,m,78,Home Owner,0
479,44.0,F,20,150.0,2,3.3,b,0,Home Owner,0
480,60.0,F,36,132.0,2,6.0,b,470,Home Owner,0
481,54.0,F,29,68.0,3,1.6,a,0,Home Owner,0
482,33.0,F,9,53.0,1,1.2,b,0,Home Owner,0
483,56.0,M,32,173.0,1,4.6,m,88,Home Owner,1
484,29.0,M,5,30.0,3,1.0,m,0,Home Owner,0
485,25.0,M,1,113.0,2,0.2,b,0,Home Owner,0
486,60.0,M,34,15.0,1,0.8,m,0,Home Owner,0
487,55.0,M,30,84.0,2,3.7,b,304,Home Owner,0
488,39.0,M,13,88.0,4,1.4,m,0,Home Owner,0
489,37.0,M,13,43.0,3,2.8,b,0,Rent,0
490,53.0,M,28,43.0,2,2.1,a,0,Home Owner,0
491,34.0,M,10,90.0,2,2.7,b,0,Home Owner,0
492,42.0,M,18,34.0,4,0.3,b,104,Home Mortage,0
493,60.0,M,36,38.0,4,1.3,b,0,Home Owner,0
494,50.0,M,24,173.0,1,1.0,b,0,Home Owner,0
495,41.0,M,17,160.0,2,8.0,b,0,Home Owner,0
496,25.0,M,0,44.0,4,0.6,m,0,Home Owner,0
497,50.0,M,24,83.0,2,0.4,a,0,Home Owner,0
498,48.0,M,22,94.0,4,2.6,a,0,Home Owner,0
499,32.0,M,8,43.0,1,2.1,a,0,Home Mortage,0
500,50.0,M,25,42.0,3,1.7,m,0,Home Owner,0
501,59.0,M,33,34.0,2,0.3,b,0,Home Owner,0
502,50.0,M,26,39.0,3,1.9,m,0,Home Owner,0
503,44.0,M,19,70.0,1,0.1,m,0,Home Owner,0
504,31.0,M,5,39.0,4,1.8,a,185,Home Owner,0
505,40.0,M,10,44.0,3,2.0,a,0,Home Owner,0
506,36.0,M,12,69.0,3,3.1,m,0,Home Owner,1
507,51.0,M,25,44.0,3,0.9,a,0,Home Owner,0
508,64.0,M,40,32.0,3,0.1,a,0,Home Owner,0
509,47.0,M,22,15.0,2,0.7,a,0,Home Owner,0
510,52.0,M,28,118.0,2,6.8,b,112,Home Owner,0
511,51.0,M,26,62.0,1,1.3,m,221,Home Owner,0
512,31.0,M,5,82.0,4,2.2,m,0,Home Owner,0
513,39.0,M,14,54.0,3,3.0,b,108,Home Owner,0
514,30.0,M,6,48.0,1,2.1,a,0,Home Owner,0
515,27.0,M,1,74.0,3,0.3,a,0,Home Owner,0
516,41.0,M,16,113.0,1,1.0,a,211,Home Owner,0
517,53.0,M,27,81.0,3,1.7,m,0,Home Owner,0
518,54.0,M,27,43.0,3,1.0,m,169,Home Owner,0
519,28.0,M,4,34.0,1,1.8,m,0,Home Owner,0
520,34.0,M,9,48.0,1,2.5,a,105,Home Owner,0
521,61.0,M,37,54.0,4,1.2,m,129,Home Owner,0
522,48.0,M,24,75.0,4,1.4,m,0,Home Owner,0
523,36.0,M,11,72.0,1,2.8,b,224,Home Owner,0
524,56.0,M,31,39.0,4,0.9,b,0,Home Owner,0
525,24.0,M,-1,75.0,4,0.2,b,0,Home Owner,0
526,64.0,M,38,79.0,2,2.8,b,179,Home Owner,0
527,26.0,M,2,205.0,1,6.33333333333333,b,271,Home Owner,0
528,33.0,M,8,65.0,2,0.1,b,89,Home Owner,0
529,64.0,F,39,122.0,4,0.2,b,378,Home Owner,1
530,39.0,F,15,82.0,1,0.8,m,0,Rent,0
531,54.0,F,30,21.0,2,0.2,b,0,Home Owner,0
532,32.0,F,6,50.0,4,2.1,a,0,Home Owner,0
533,62.0,F,37,39.0,2,2.8,b,113,Rent,0
534,27.0,F,2,101.0,1,1.9,b,0,Home Owner,0
535,53.0,F,28,41.0,2,0.6,a,0,Home Mortage,0
536,51.0,F,25,132.0,1,0.3,b,0,Home Mortage,0
537,25.0,F,-1,43.0,3,2.4,m,176,Home Owner,0
538,44.0,F,20,131.0,1,4.9,a,0,Home Owner,1
539,31.0,F,5,11.0,1,0.4,m,76,Home Owner,0
540,57.0,F,32,21.0,1,0.3,a,117,Home Owner,0
541,25.0,F,-1,109.0,4,2.3,a,314,Home Owner,0
542,30.0,F,6,141.0,2,4.33333333333333,b,0,Home Owner,0
543,40.0,F,14,81.0,3,0.1,b,0,Home Owner,0
544,63.0,F,38,54.0,3,2.4,b,90,Home Owner,0
545,35.0,F,10,164.0,2,7.8,b,0,Home Owner,0
546,43.0,F,19,28.0,4,0.3,b,87,Home Owner,0
547,27.0,F,2,68.0,3,2.6,a,203,Home Owner,0
548,44.0,F,14,44.0,3,2.0,a,180,Home Owner,0
549,49.0,F,23,61.0,1,1.4,a,0,Home Owner,0
550,61.0,F,36,35.0,3,1.3,m,0,Home Owner,0
551,60.0,F,34,54.0,3,0.3,m,0,Home Owner,0
552,59.0,F,34,14.0,1,0.1,b,0,Home Owner,0
553,28.0,F,3,52.0,4,2.2,b,230,Home Owner,0
554,52.0,F,28,101.0,2,0.3,b,0,Home Owner,0
555,28.0,F,2,149.0,2,7.2,b,0,Home Owner,0
556,34.0,F,8,35.0,4,0.8,b,137,Home Owner,0
557,60.0,F,34,21.0,3,0.3,a,129,Home Owner,0
558,39.0,F,15,118.0,2,1.9,b,0,Home Owner,0
559,30.0,F,5,38.0,4,2.0,m,0,Home Owner,0
560,49.0,F,25,24.0,4,0.2,b,138,Home Owner,0
561,43.0,F,18,59.0,1,3.7,a,0,Home Owner,0
562,63.0,F,33,41.0,4,1.66666666666667,a,0,Home Owner,0
563,28.0,F,3,85.0,1,0.8,m,0,Home Owner,0
564,51.0,F,27,12.0,4,1.0,b,0,Home Owner,0
565,33.0,F,7,32.0,1,0.6,a,152,Home Owner,0
566,55.0,F,29,79.0,3,0.8,b,0,Home Owner,0
567,53.0,M,28,175.0,3,3.6,a,0,Home Owner,1
568,34.0,M,8,28.0,3,0.9,b,0,Home Owner,0
569,34.0,O,9,41.0,2,0.1,b,161,Home Owner,0
570,40.0,M,14,70.0,3,2.1,b,185,Home Owner,0
571,49.0,M,25,161.0,3,6.5,m,485,Home Owner,1
572,35.0,M,9,53.0,4,2.2,m,0,Home Owner,0
573,39.0,M,15,128.0,1,3.4,b,0,Home Owner,0
574,55.0,M,28,50.0,3,1.0,m,0,Home Owner,0
575,29.0,M,5,80.0,2,2.0,m,0,Home Owner,0
576,54.0,M,30,93.0,1,2.7,m,0,Home Owner,0
577,25.0,M,-1,48.0,3,0.3,a,0,Home Owner,0
578,52.0,M,28,149.0,2,6.8,b,0,Home Owner,0
579,46.0,M,19,49.0,3,2.5,m,0,Home Owner,0
580,57.0,M,33,88.0,1,2.7,m,0,Home Owner,0
581,52.0,M,22,22.0,4,0.4,a,0,Home Owner,0
582,28.0,M,3,55.0,4,2.2,b,0,Home Owner,0
583,44.0,M,18,72.0,1,0.7,a,155,Home Owner,0
584,24.0,M,-1,38.0,2,1.7,m,0,Home Owner,0
585,40.0,M,16,114.0,1,3.4,b,300,Home Owner,0
586,34.0,M,4,83.0,4,4.0,a,0,Home Owner,0
587,39.0,M,14,101.0,2,0.4,b,0,Home Owner,0
588,50.0,M,24,94.0,1,4.9,b,272,Home Owner,0
589,41.0,M,17,40.0,2,2.5,b,0,Home Owner,0
590,31.0,M,7,128.0,1,6.0,b,0,Home Owner,0
591,29.0,M,3,39.0,4,2.1,a,0,Home Owner,0
592,30.0,M,5,51.0,1,1.0,b,0,Home Owner,0
593,44.0,M,20,79.0,4,2.0,a,0,Home Owner,0
594,33.0,M,7,48.0,4,2.2,m,0,Home Owner,0
595,50.0,M,26,85.0,1,0.0,b,144,Home Owner,0
596,42.0,M,18,41.0,1,1.8,b,94,Home Owner,0
597,48.0,M,22,152.0,1,3.5,a,0,Home Owner,1
598,24.0,F,-2,125.0,2,7.2,b,0,Rent,0
599,56.0,F,31,11.0,2,0.2,a,90,Rent,0
600,28.0,F,4,103.0,2,2.5,b,0,Rent,0
601,56.0,F,30,141.0,2,0.5,b,0,Rent,0
602,58.0,F,32,38.0,1,1.4,b,0,Rent,0
603,29.0,F,5,135.0,2,0.6,b,0,Rent,0
604,63.0,F,38,28.0,2,0.5,m,89,Rent,0
605,28.0,F,3,70.0,4,2.2,b,240,Rent,0
606,57.0,F,31,41.0,1,0.2,b,0,Rent,0
607,34.0,F,8,81.0,3,0.9,m,208,Rent,0
608,28.0,M,3,170.0,1,0.1,a,0,Home Owner,1
609,27.0,O,2,55.0,4,1.7,m,0,Rent,0
610,37.0,O,11,24.0,4,1.5,a,0,Rent,0
611,52.0,O,28,81.0,3,1.8,m,275,Rent,0
612,49.0,M,23,32.0,4,1.8,b,83,Rent,0
613,65.0,M,40,129.0,1,1.3,b,0,Rent,0
614,60.0,F,35,108.0,1,0.9,b,0,Rent,0
615,37.0,M,12,180.0,1,8.6,b,0,Rent,0
616,63.0,M,37,139.0,2,6.9,b,0,Rent,0
617,40.0,M,14,33.0,2,1.4,a,0,Rent,0
618,46.0,M,20,74.0,4,2.6,a,0,Rent,0
619,63.0,M,37,42.0,2,0.7,a,115,Rent,0
620,57.0,M,27,73.0,1,3.0,a,0,Rent,0
621,33.0,M,8,115.0,4,2.9,m,0,Home Owner,1
622,41.0,F,17,114.0,2,1.8,m,0,Home Owner,0
623,41.0,M,17,92.0,2,1.9,b,131,Home Owner,0
624,44.0,O,19,34.0,1,0.3,a,78,Home Owner,0
625,33.0,O,6,54.0,2,1.66666666666667,m,122,Home Owner,0
626,52.0,O,28,64.0,2,1.0,a,211,Home Owner,0
627,30.0,O,6,42.0,1,0.2,a,100,Home Owner,0
628,45.0,O,19,70.0,3,2.1,b,0,Home Owner,0
629,49.0,O,24,51.0,1,1.3,m,0,Home Owner,0
630,45.0,O,19,71.0,4,2.9,b,218,Home Owner,0
631,32.0,O,7,35.0,3,1.3,b,108,Home Owner,0
632,45.0,O,18,40.0,3,1.0,m,0,Home Owner,0
633,57.0,M,32,165.0,4,2.7,a,0,Rent,1
634,61.0,O,31,18.0,1,1.5,a,0,Rent,0
635,57.0,M,31,32.0,3,1.4,b,0,Rent,0
636,60.0,F,35,35.0,3,0.2,b,169,Rent,0
637,40.0,M,16,120.0,2,6.1,b,196,Rent,0
638,53.0,F,28,31.0,4,0.1,a,0,Rent,0
639,42.0,F,16,35.0,3,1.5,b,0,Rent,0
640,62.0,F,36,32.0,2,0.2,a,0,Rent,0
641,43.0,F,18,85.0,1,3.7,a,327,Rent,0
642,35.0,F,10,139.0,2,7.8,b,0,Rent,0
643,50.0,F,24,103.0,1,0.3,b,0,Rent,0
644,45.0,F,21,152.0,2,1.4,b,0,Rent,0
645,52.0,F,27,33.0,2,2.0,m,0,Rent,0
646,35.0,F,9,84.0,4,2.2,m,322,Rent,0
647,58.0,F,33,61.0,4,1.7,b,0,Rent,0
648,62.0,F,38,64.0,4,2.2,b,123,Rent,0
649,50.0,F,25,34.0,1,1.3,m,0,Rent,0
650,25.0,F,-1,82.0,4,2.1,a,0,Rent,0
651,47.0,M,22,122.0,1,5.1,a,163,Rent,1
652,28.0,O,4,58.0,3,1.5,b,131,Rent,0
653,34.0,M,9,92.0,1,2.8,b,0,Rent,0
654,49.0,F,23,78.0,2,2.4,m,205,Rent,0
655,54.0,M,29,72.74614760746148,4,4.2,a,0,Rent,1
656,50.0,M,25,13.0,2,0.7,a,0,Rent,0
657,37.0,M,11,81.0,1,2.8,a,145,Rent,0
658,38.0,M,8,23.0,1,0.666666666666667,a,0,Rent,0
659,52.0,M,26,35.0,3,0.9,a,0,Rent,0
660,63.0,M,39,79.0,4,1.7,m,0,Rent,0
661,39.0,M,14,165.0,2,3.3,b,0,Rent,0
662,63.0,M,38,52.0,2,2.8,b,0,Rent,0
663,65.0,M,41,185.0,3,2.0,m,0,Rent,1
664,46.0,F,20,49.0,3,2.2,m,0,Rent,0
665,54.0,F,30,64.0,1,1.8,a,227,Rent,0
666,54.0,F,24,61.0,4,2.0,a,0,Rent,0
667,52.0,F,26,112.0,1,2.4,b,0,Rent,0
668,63.0,F,39,72.0,3,2.0,a,190,Rent,0
669,66.0,F,41,18.0,3,0.5,b,0,Rent,0
670,56.0,F,29,41.0,4,2.5,m,0,Rent,0
671,23.0,F,-1,61.0,4,2.6,b,239,Rent,0
672,65.0,M,41,105.0,1,3.0,m,282,Rent,1
673,51.0,F,27,23.0,1,0.2,b,0,Rent,0
674,34.0,F,10,22.0,1,0.5,a,85,Rent,0
675,49.0,F,23,59.0,3,2.1,b,0,Rent,0
676,29.0,F,2,33.0,1,2.0,m,160,Rent,0
677,47.0,F,23,11.0,1,0.9,a,103,Rent,0
678,46.0,F,21,204.0,2,2.8,b,0,Rent,0
679,52.0,F,27,61.0,4,1.8,a,207,Rent,0
680,55.0,F,31,103.0,3,1.8,m,364,Rent,0
681,61.0,F,36,51.0,3,1.5,b,0,Rent,0
682,34.0,M,9,164.0,1,6.0,a,0,Rent,1
683,58.0,F,34,12.0,1,0.1,m,0,Rent,0
684,40.0,F,16,82.0,1,3.6,m,0,Rent,0
685,43.0,F,17,164.0,1,2.4,b,449,Rent,0
686,35.0,F,8,48.0,2,1.66666666666667,m,0,Rent,0
687,24.0,F,-1,38.0,4,0.6,m,0,Rent,0
688,48.0,F,22,65.0,2,1.5,m,0,Rent,0
689,44.0,F,20,71.0,4,1.9,b,207,Rent,0
690,54.0,F,30,18.0,1,0.3,b,0,Rent,0
691,59.0,F,34,52.0,2,1.6,a,75,Rent,0
692,45.0,F,18,48.0,3,2.5,m,113,Rent,0
693,26.0,F,2,30.0,1,1.0,a,111,Rent,0
694,40.0,F,15,40.0,2,2.2,a,107,Rent,0
695,32.0,F,7,112.0,1,3.8,b,81,Rent,0
696,29.0,F,4,115.0,1,1.9,b,0,Rent,0
697,51.0,F,27,63.0,2,1.0,a,82,Rent,0
698,42.0,F,17,85.0,1,3.7,a,0,Rent,0
699,64.0,F,38,59.0,1,2.5,a,220,Rent,0
700,44.0,M,20,68.0,1,0.8,a,91,Rent,0
701,37.0,M,11,84.0,2,1.8,b,0,Rent,0
702,44.0,M,19,62.0,3,0.8,a,0,Rent,0
703,35.0,M,9,109.0,3,4.0,b,0,Rent,1
704,41.0,F,17,141.0,2,7.6,b,92,Rent,0
705,56.0,F,32,129.0,1,7.4,b,0,Rent,0
706,62.0,F,36,30.0,3,0.7,m,0,Rent,0
707,58.0,F,34,148.0,1,4.7,b,0,Rent,0
708,47.0,F,20,25.0,3,0.666666666666667,m,0,Rent,0
709,35.0,F,10,21.0,3,1.3,b,115,Rent,0
710,29.0,F,4,72.0,4,2.2,b,0,Rent,0
711,43.0,F,17,59.0,3,0.9,a,87,Rent,0
712,62.0,F,37,83.0,3,1.8,m,187,Rent,0
713,41.0,F,16,10.0,2,0.3,m,0,Rent,0
714,34.0,F,9,84.0,3,0.6,m,0,Rent,0
715,50.0,F,23,98.0,3,2.0,m,0,Rent,0
716,47.0,F,23,32.0,1,1.0,b,0,Rent,0
717,29.0,F,5,31.0,4,0.4,m,161,Rent,0
718,59.0,F,34,94.0,3,0.5,b,0,Rent,0
719,56.0,F,31,21.0,2,0.2,a,137,Rent,0
720,61.0,F,35,110.0,3,4.4,b,0,Rent,0
721,58.0,F,32,38.0,1,2.2,a,0,Rent,0
722,49.0,F,24,39.0,1,1.4,a,0,Rent,0
723,45.0,M,21,132.0,3,1.2,m,0,Rent,1
724,50.0,F,24,61.0,4,2.6,b,0,Rent,0
725,64.0,M,38,92.0,1,2.0,b,0,Rent,0
726,39.0,F,15,119.0,2,6.1,b,0,Rent,0
727,58.0,F,33,53.0,4,2.1,b,0,Rent,0
728,62.0,F,37,18.0,3,1.3,m,0,Rent,0
729,45.0,M,20,114.0,2,4.4,m,0,Rent,1
730,58.0,F,28,90.0,1,3.0,a,0,Rent,0
731,43.0,F,18,140.0,1,7.0,b,205,Rent,0
732,28.0,F,3,90.0,2,3.3,b,0,Rent,0
733,26.0,F,1,85.0,1,1.9,b,0,Rent,0
734,49.0,F,24,80.0,1,1.2,b,0,Rent,0
735,66.0,F,42,53.0,2,1.1,b,0,Rent,0
736,33.0,F,7,49.0,4,2.2,m,0,Rent,0
737,61.0,M,35,152.0,3,3.3,a,0,Rent,1
738,64.0,M,37,138.0,2,2.8,m,0,Rent,1
739,36.0,F,10,80.0,4,2.2,m,0,Rent,0
740,49.0,F,23,82.0,2,2.4,m,0,Rent,0
741,52.0,F,27,195.0,1,8.1,b,0,Rent,0
742,61.0,F,37,22.0,1,1.2,a,0,Rent,0
743,32.0,F,6,81.0,1,2.5,b,0,Rent,0
744,61.0,F,37,40.0,4,2.2,b,0,Rent,0
745,45.0,F,20,154.0,2,2.8,b,0,Rent,0
746,30.0,F,4,49.0,3,1.1,m,0,Rent,0
747,62.0,F,37,85.0,4,3.4,m,0,Rent,0
748,57.0,F,32,21.0,3,0.1,m,0,Rent,0
749,41.0,F,17,14.0,1,1.0,b,0,Rent,0
750,58.0,F,34,60.0,4,1.6,m,0,Rent,0
751,29.0,F,5,138.0,2,4.33333333333333,b,0,Rent,0
752,53.0,F,28,98.0,1,1.3,a,355,Rent,0
753,64.0,F,39,22.0,4,0.6,m,0,Rent,0
754,49.0,F,23,49.0,1,1.2,m,0,Rent,0
755,38.0,F,14,102.0,2,1.9,b,0,Rent,0
756,56.0,F,30,45.0,4,0.7,m,0,Rent,0
757,56.0,F,31,82.0,4,1.3,a,0,Rent,0
758,52.0,F,28,81.0,3,1.8,m,0,Rent,0
759,64.0,F,39,35.0,1,1.5,m,0,Rent,0
760,53.0,F,28,59.0,2,1.9,m,0,Rent,0
761,29.0,F,3,52.0,3,1.1,m,0,Rent,0
762,48.0,F,24,84.0,3,0.7,b,166,Rent,0
763,32.0,F,6,85.0,1,2.7,m,100,Rent,0
764,54.0,F,28,65.0,1,0.2,b,0,Rent,0
765,37.0,O,13,89.0,2,1.7,m,314,Rent,0
766,45.29521329861807,M,21,109.0,4,1.8,b,0,Rent,1
767,37.0,O,12,81.0,1,2.8,b,0,Rent,0
768,64.0,F,39,38.0,1,1.1,a,108,Rent,0
769,43.0,O,19,72.0,2,1.7,b,0,Rent,0
770,33.0,F,6,78.0,4,2.0,m,119,Rent,0
771,26.0,M,2,172.0,2,6.9,m,0,Rent,1
772,42.0,F,18,71.0,3,2.33333333333333,b,106,Rent,0
773,54.0,M,28,165.0,1,4.1,a,0,Rent,1
774,41.0,M,16,120.0,2,3.9,b,0,Rent,0
775,55.0,M,29,39.0,1,0.2,b,0,Rent,0
776,65.0,M,39,23.0,3,0.7,m,0,Rent,0
777,50.0,M,26,135.0,2,4.6,a,91,Rent,1
778,55.0,M,31,12.0,2,0.2,b,76,Rent,0
779,62.0,M,36,92.0,2,0.7,m,0,Rent,0
780,53.0,M,28,192.0,2,6.4,a,0,Rent,1
781,32.0,M,7,42.0,4,0.8,b,0,Rent,0
782,56.0,F,32,158.0,3,3.7,a,0,Rent,1
783,54.0,F,30,72.74614760746148,3,6.0,a,587,Rent,1
784,44.0,F,20,160.0,2,7.6,b,0,Rent,0
785,48.0,F,22,98.0,2,6.3,b,0,Rent,0
786,46.0,F,22,164.0,2,7.6,b,0,Rent,0
787,45.0,F,21,42.0,2,2.5,b,0,Rent,0
788,45.0,F,15,202.0,3,10.0,a,0,Rent,1
789,58.0,F,34,10.0,4,0.7,b,0,Rent,0
790,29.0,F,3,31.0,4,0.3,m,0,Rent,0
791,55.0,F,30,58.0,4,0.9,b,0,Rent,0
792,55.0,F,29,65.0,4,2.8,m,0,Rent,0
793,41.0,F,16,98.0,1,4.0,a,0,Rent,0
794,24.0,F,-2,150.0,2,2.0,b,0,Rent,0
795,54.0,F,29,44.0,2,2.3,a,0,Rent,0
796,57.0,F,32,15.0,2,0.2,a,0,Rent,0
797,30.0,F,6,82.0,2,2.5,b,0,Rent,0
798,42.0,F,17,61.0,3,0.5,a,0,Rent,0
799,29.0,F,2,38.0,1,2.0,m,0,Rent,0
800,29.0,F,3,39.0,4,2.1,a,0,Rent,0
801,31.0,F,7,173.0,1,6.0,b,0,Rent,0
802,47.0,F,23,8.0,4,0.2,b,0,Rent,0
803,36.0,F,12,51.0,3,2.0,b,214,Rent,0
804,52.0,F,27,62.0,4,1.8,a,82,Rent,0
805,54.0,F,28,34.0,4,0.7,m,0,Rent,0
806,55.0,F,29,132.0,3,5.9,m,307,Rent,1
807,53.0,F,27,44.0,4,1.5,a,0,Rent,0
808,52.0,F,27,162.0,1,8.1,b,0,Rent,0
809,64.0,F,39,64.0,3,2.2,b,0,Rent,0
810,54.0,F,29,111.0,1,0.1,a,0,Rent,0
811,32.0,F,6,41.0,2,2.0,a,0,Rent,0
812,63.0,F,33,52.0,4,1.66666666666667,a,0,Rent,0
813,36.0,F,10,65.0,4,2.2,m,0,Rent,0
814,50.0,F,25,72.74614760746148,1,1.1,m,0,Rent,1
815,33.0,F,8,45.0,2,0.1,b,0,Rent,0
816,62.0,F,38,35.0,1,1.9,m,118,Rent,0
817,49.0,F,23,65.0,3,0.7,m,263,Rent,0
818,41.0,F,15,38.0,2,0.7,b,91,Rent,0
819,51.0,F,27,42.0,4,1.1,m,0,Rent,0
820,56.0,F,30,45.0,4,1.5,a,0,Rent,0
821,51.0,M,25,145.0,1,0.3,b,0,Rent,0
822,39.0,M,13,33.0,4,1.5,a,0,Rent,0
823,61.0,M,35,60.0,3,1.4,a,0,Rent,0
824,35.0,M,9,45.0,1,2.0,b,0,Rent,0
825,39.0,M,15,72.0,4,2.4,b,0,Rent,0
826,37.0,M,11,34.0,3,0.2,m,0,Rent,0
827,48.0,M,21,23.0,3,0.666666666666667,m,0,Rent,0
828,63.0,M,37,45.0,2,1.0,a,88,Rent,0
829,35.0,M,9,28.0,4,1.0,b,75,Rent,0
830,55.0,M,30,81.0,4,3.8,m,0,Rent,0
831,29.0,M,5,72.0,3,0.7,m,81,Rent,0
832,61.0,M,31,49.0,4,1.66666666666667,a,0,Rent,0
833,36.0,M,10,31.0,4,1.2,m,0,Rent,0
834,61.0,M,35,63.0,3,2.2,a,0,Rent,0
835,36.0,M,12,150.0,4,5.4,b,0,Rent,1
836,58.0,M,33,142.0,2,3.9,b,193,Rent,0
837,42.0,M,17,74.0,3,3.0,b,0,Rent,0
838,30.0,M,4,24.0,1,0.4,m,81,Rent,0
839,45.0,M,20,29.0,4,1.9,a,0,Rent,0
840,39.0,M,15,79.0,4,2.4,b,0,Rent,0
841,27.0,M,3,94.0,2,0.2,b,310,Rent,0
842,57.0,M,33,121.0,1,4.3,b,0,Rent,0
843,34.0,M,10,54.0,3,2.0,b,0,Rent,0
844,64.0,M,39,73.0,3,2.4,b,0,Rent,0
845,47.0,M,23,71.0,1,0.8,a,127,Rent,0
846,44.0,M,17,29.0,3,1.0,m,0,Rent,0
847,51.0,M,27,93.0,1,2.7,b,0,Rent,0
848,40.0,M,14,73.0,1,1.5,a,252,Rent,0
849,57.0,M,32,19.0,4,0.9,m,0,Rent,0
850,33.0,M,8,58.0,2,0.1,b,0,Rent,0
851,46.0,M,20,39.0,1,0.2,b,0,Rent,0
852,41.0,M,16,23.0,2,1.4,m,0,Rent,0
853,33.0,M,7,29.0,1,0.6,a,127,Rent,0
854,27.0,M,2,155.0,1,0.8,b,0,Rent,0
855,52.0,M,28,90.0,1,2.6,m,0,Rent,0
856,59.0,M,33,113.0,2,2.0,b,77,Rent,0
857,62.0,M,38,42.0,1,1.8,a,0,Rent,0
858,49.0,M,25,30.0,4,0.2,b,0,Rent,0
859,45.0,M,19,19.0,3,0.5,m,0,Rent,0
860,63.0,M,37,124.0,3,5.0,m,170,Rent,1
861,57.0,M,31,30.0,2,0.7,m,145,Home Mortage,0
862,60.0,M,30,28.0,1,1.5,a,124,Home Owner,0
863,50.0,M,23,15.0,2,1.0,m,101,Rent,0
864,54.0,M,30,70.0,1,1.6,a,265,Home Mortage,0
865,28.0,M,2,10.0,1,0.1,m,0,Home Mortage,0
866,60.0,M,34,22.0,3,0.3,a,139,Home Owner,0
867,44.0,M,20,70.0,4,1.9,b,0,Home Mortage,0
868,61.0,M,35,61.0,1,1.6,b,0,Home Owner,0
869,40.0,M,15,161.0,2,3.3,b,0,Rent,0
870,54.0,M,30,29.0,2,0.8,b,0,Rent,0
871,43.0,M,19,35.0,3,0.5,b,0,Rent,0
872,54.0,M,28,48.0,4,2.8,m,0,Rent,0
873,32.0,M,7,44.0,4,0.8,b,0,Home Owner,0
874,24.0,M,0,88.0,3,0.8,b,134,Home Mortage,0
875,30.0,M,4,40.0,4,2.1,a,0,Rent,0
876,61.0,M,36,21.0,4,0.4,m,123,Home Owner,0
877,40.0,M,14,58.0,2,2.8,b,0,Rent,0
878,35.0,M,11,59.0,4,0.1,m,0,Home Mortage,0
879,33.0,M,3,74.0,4,4.0,a,0,Home Owner,0
880,63.0,M,37,84.0,4,1.9,m,0,Home Owner,0
881,57.0,M,31,58.0,1,0.2,b,177,Rent,0
882,44.0,M,19,154.0,2,8.8,b,0,Rent,0
883,51.0,M,25,185.0,1,1.7,b,0,Rent,0
884,51.0,M,26,78.0,1,1.2,b,305,Home Owner,0
885,38.0,M,13,55.0,2,1.1,m,0,Rent,0
886,31.0,M,5,30.0,4,0.3,m,0,Home Owner,0
887,54.0,M,29,74.0,3,2.0,m,0,Home Owner,0
888,41.0,M,16,118.0,2,3.3,b,0,Home Owner,0
